serialno|hinc|rooms
8974271|94900|6
8974295|68350|5
8974438|50600|6
8974470|61000|5
8974574|26800|9
8974633|230400|3
8974739|27600|4
8974781|13400|3
8974874|122000|5
8975052|239800|8
8975066|101500|7
8975345|30200|5
8975394|57000|4
8975434|122200|7
8975606|80500|8
8975817|62000|6
8975882|88800|7
8976118|53000|4
8976153|57450|5
8976608|60500|8
8976610|46600|8
8976825|9000|3
8976922|55320|5
8977227|55400|7
8977536|148000|6
8977650|32000|5
8977875|156000|7
8978736|73700|4
8978784|28870|7
8979230|28300|3
8979238|72400|5
8979408|69300|6
8979816|25600|6
8980535|34900|9
8980733|25000|3
8981017|104000|6
8981065|3800|3
8981464|91250|6
8981585|37200|6
8981613|25000|1
8981749|119000|9
8982019|171200|8
8982424|40800|4
8982862|61700|9
8982926|68600|9
8984207|49140|5
8984530|9900|2
8984552|97070|8
8984725|382000|9
8985008|128500|5
8985297|22300|3
8985436|170600|8
8985480|52500|5
8985603|437000|8
8985811|335200|4
8985902|15360|3
8986237|10270|6
8986349|12000|1
8986542|138150|8
8986612|78300|5
8986665|45100|3
8986948|57000|7
8986974|123000|7
8987052|72540|9
8987157|16000|2
8987201|28300|5
8987297|6520|2
8987420|51400|6
8987681|7400|5
8987881|6000|1
8987903|71000|5
8988580|62000|6
8988616|42290|5
8988779|42500|6
8988968|195700|8
8989104|41000|4
8989215|44000|6
8989566|5200|9
8989719|45000|1
8989747|32100|9
8990194|14000|6
8990309|24400|6
8990604|32700|1
8990624|6900|3
8990791|59000|7
8990881|41300|3
8991257|176000|7
8991570|88500|5
8991636|9100|6
8991987|31500|2
8992034|35020|7
8992192|7080|6
8992467|27600|3
8992706|15600|3
8992781|450|9
8993098|26200|6
8993373|57300|6
8993475|195050|4
8993610|25700|3
8993672|120000|8
8994013|71430|3
8994658|42650|8
8994831|194940|8
8995254|34900|5
8995278|95800|9
8995391|36660|7
8995493|81500|8
8995748|116000|9
8996188|45000|9
8996350|170500|5
8996523|31300|5
8996682|51000|5
8996850|25520|5
8996941|325300|8
8997091|21400|7
8997136|57100|5
8997168|82500|7
8997312|100000|6
8997352|160000|7
8997449|28000|5
8997609|23130|6
8997736|28600|5
8997748|39000|4
8997979|117710|6
8998190|93500|7
8998258|100450|4
8998288|90000|4
8998459|7700|4
8998915|20500|5
8999234|125600|7
8999461|27400|9
8999679|41500|6
8999740|110700|9
8999782|64000|6
8999900|44800|6
8999965|62810|6
9000091|159500|6
9000129|125000|8
9000505|70600|4
9000621|11300|6
9001073|36400|6
9001183|48400|7
9001209|69710|6
9001288|41600|9
9001569|74000|5
9002165|26100|7
9002559|30200|4
9003045|34000|8
9003316|112954|9
9003886|423000|6
9004006|6850|7
9004348|29300|6
9004464|52000|4
9004466|46200|5
9004526|52800|8
9004553|172000|8
9004765|16400|6
9004773|40400|5
9005187|158320|9
9005205|134000|8
9005221|13500|3
9005420|43000|8
9005514|144000|7
9005799|98390|4
9005826|178000|9
9005954|282700|9
9006390|15000|4
9006420|256000|8
9006552|38450|4
9006986|97000|5
9006988|122700|7
9007386|73000|4
9007446|20600|3
9007749|93900|4
9008008|30800|3
9008032|98880|5
9008126|62800|8
9008313|15400|6
9008392|65000|9
9008444|29000|4
9008681|61000|3
9008699|50000|6
9008853|140000|9
9009261|54600|3
9009484|282400|8
9009502|55400|9
9009831|28000|6
9009946|10000|3
9010313|67000|9
9010608|34300|5
9010703|31200|4
9010905|86060|5
9011084|41150|5
9011265|40000|4
9011708|46000|3
9012018|92300|9
9012056|162560|5
9012373|88400|5
9012710|89900|6
9012863|34300|7
9012998|62700|6
9013393|214000|9
9013443|25400|5
9013562|142700|6
9013863|11000|5
9014036|55000|5
9014666|14600|3
9015299|140350|7
9015357|49150|4
9015417|74400|5
9015467|79500|7
9015724|18800|2
9015875|66420|6
9015895|76900|7
9015931|30400|5
9015973|80800|4
9016092|50000|6
9016335|19500|5
9016525|38000|2
9016576|194050|9
9016660|43300|7
9016740|25000|6
9017170|33310|5
9017208|51140|7
9017260|12000|9
9017369|22600|6
9017383|61200|6
9017616|47050|6
9017702|24300|3
9017993|81900|8
9018202|5300|5
9018300|97000|3
9018403|50000|5
9018473|72890|6
9018501|341000|9
9018736|81210|7
9018951|85700|7
9018953|16000|7
9019264|55700|3
9019362|3600|8
9019738|34600|6
9019955|18000|6
9020244|48120|8
9020286|72000|6
9020627|34900|8
9020758|19000|5
9020768|38100|4
9020816|90000|5
9020900|24540|5
9020991|71400|7
9021123|85100|5
9021230|59400|8
9021282|119100|8
9021525|43360|6
9021581|13000|5
9021714|52000|3
9021806|87000|5
9021812|13000|9
9021955|6600|3
9022101|35000|4
9022193|86450|9
9022376|36000|4
9022503|30100|6
9022505|42000|6
9022786|56800|8
9022804|93300|6
9022894|65000|6
9022898|55100|4
9023219|14600|4
9023308|27000|4
9023621|60000|2
9023627|101000|6
9023960|85300|5
9024581|15800|6
9024767|20200|4
9025253|13200|4
9025284|86060|8
9025318|28500|5
9025412|97200|7
9025508|77500|4
9025717|54600|9
9026004|20050|2
9026040|27900|5
9026125|90200|5
9026137|64500|6
9026251|55500|4
9026460|6320|5
9026597|2800|4
9026838|35000|9
9026970|20400|9
9027490|38200|8
9027623|70010|7
9027707|34000|3
9027990|26330|8
9028117|64740|6
9028161|55870|5
9028414|54400|5
9028528|71000|9
9028880|30000|4
9029110|99604|9
9029227|20920|5
9030036|14140|2
9030377|102100|7
9030478|21310|6
9031315|53700|5
9031462|36200|6
9031622|10900|7
9031777|80100|8
9031962|5880|6
9032197|16800|5
9032227|73600|6
9032321|70500|8
9032369|26100|3
9032447|43300|4
9032558|77400|4
9032763|75000|7
9032845|85000|8
9033363|44400|6
9033463|10500|5
9033540|125570|6
9033931|65500|9
9033955|25300|5
9034496|70080|8
9034805|63100|8
9035321|150530|5
9035471|83000|6
9035511|84200|7
9035542|16100|6
9035550|4950|4
9035610|24400|6
9035626|20000|6
9035684|16800|3
9035744|65000|5
9036025|11950|6
9036066|61510|5
9036276|75190|4
9036680|108000|7
9036825|91000|5
9036863|47800|7
9036999|27200|5
9037160|22500|4
9037198|9200|3
9037351|131300|9
9037549|7500|3
9037975|24000|4
9038082|84710|7
9038481|19500|5
9038561|20700|5
9038596|41150|9
9039174|237000|9
9039196|17000|4
9039489|7400|3
9039585|100200|7
9039696|92540|6
9039788|21200|5
9040162|47600|5
9040232|17990|4
9040336|92800|6
9040382|6000|5
9040507|18000|4
9040868|8800|3
9041168|5300|3
9041242|45350|7
9041483|16500|1
9041511|450|3
9041575|81000|2
9041617|84700|5
9041629|156000|5
9041657|81500|2
9041748|156000|8
9041872|18800|3
9041983|85500|6
9042139|141080|9
9042366|56510|7
9042412|10000|8
9042647|58000|5
9042669|35000|5
9042979|31000|1
9042987|65000|8
9043457|10000|2
9043774|58000|5
9043802|18770|2
9044321|41500|7
9045148|91200|9
9045289|7200|4
9045403|13100|3
9045431|13900|3
9045576|25400|6
9045680|44840|3
9045704|33400|9
9045809|27300|3
9045865|47400|4
9046084|39200|6
9046256|59000|6
9046530|39500|3
9046638|78900|5
9046744|129500|6
9047186|72300|6
9047588|38000|5
9047684|58200|7
9047758|156900|6
9047909|56400|9
9048003|36000|7
9048272|119700|7
9048298|24200|6
9048642|13000|1
9048688|37550|6
9048847|71200|7
9049190|48200|7
9049316|31600|3
9049624|90000|4
9049945|54880|9
9050300|15000|5
9050381|24800|3
9050734|102000|7
9050945|94800|6
9051736|46400|6
9051947|85090|9
9052073|106000|4
9052180|512200|8
9052469|76000|9
9052499|142000|9
9052561|102000|4
9052924|10500|5
9053139|17200|5
9053549|74000|9
9053633|31950|5
9053752|20000|5
9054364|4350|5
9054398|30500|5
9054709|14000|5
9055103|6500|5
9055115|15800|7
9055268|64500|9
9055360|88200|7
9055466|219300|9
9055659|144000|4
9055780|47720|5
9055972|86700|7
9055994|6230|4
9056217|41100|4
9056424|65500|3
9056804|282100|7
9056822|16200|4
9056952|25000|8
9057183|138300|7
9057185|75304|9
9057235|98200|5
9057448|48400|5
9057452|7800|7
9057545|200500|4
9058247|125830|6
9058295|58000|6
9058546|52030|7
9058832|43200|5
9059012|170000|6
9059097|25400|7
9059147|51000|5
9059245|150000|9
9059484|12700|8
9059635|52190|5
9059773|32200|5
9059886|17000|5
9059906|26000|3
9060496|26300|4
9060546|92000|2
9060663|23500|4
9061038|15770|4
9061078|22900|2
9061400|49900|8
9061649|84500|2
9062689|88400|9
9062691|50010|5
9062751|14500|4
9062859|48950|8
9063074|32100|6
9063126|117100|9
9063140|6500|1
9063275|158000|7
9063285|32230|7
9063948|84400|6
9064235|77500|7
9064429|13200|5
9064462|60000|4
9064582|10200|4
9064640|88100|6
9065044|12000|7
9065447|137500|7
9065465|35500|8
9065562|13400|6
9065941|19500|6
9066072|141500|9
9067192|9000|4
9067254|56000|5
9067256|79600|6
9067313|46900|4
9067505|16600|4
9067509|65000|6
9067630|90400|6
9067722|1000|2
9067961|54040|6
9068088|172800|9
9068359|115000|5
9068371|137400|6
9068574|80500|6
9068762|21300|3
9069220|72400|5
9069262|64000|6
9069268|64000|6
9069302|118700|8
9069341|93300|7
9069820|77200|6
9070065|44300|8
9070230|88760|6
9070260|8700|4
9070429|35050|5
9070553|49000|8
9070662|25000|2
9070774|74470|7
9071258|18100|7
9071296|42250|2
9071332|91000|5
9071658|31900|4
9071806|9700|2
9071842|13500|3
9072296|15300|4
9072473|103300|6
9072499|23600|4
9072911|70100|9
9073089|148100|4
9073178|105000|7
9073208|28100|5
9073224|45900|9
9073268|25100|4
9073479|10000|4
9073730|67000|6
9073800|22000|5
9074493|68000|9
9074531|69000|8
9074659|73100|5
9074934|43220|8
9075806|92000|8
9075810|105850|6
9075880|74900|8
9075997|11400|2
9076358|26500|7
9076456|19000|5
9076489|93000|7
9076681|104100|5
9077003|134600|7
9077286|335900|9
9077577|83220|6
9077739|35400|5
9077840|99500|4
9077854|133500|8
9077934|36000|4
9078251|26000|9
9078747|169000|7
9078970|18800|5
9079045|112500|6
9079191|322000|9
9079390|27000|5
9079424|15200|9
9079629|86740|5
9079661|111000|6
9079761|64900|6
9079960|96700|4
9079980|102010|6
9080731|90500|4
9080761|57000|7
9080836|6500|3
9080926|19900|5
9081074|25320|3
9081143|60600|5
9081323|125020|5
9081669|69700|6
9082098|37400|4
9082231|95000|7
9082235|53600|4
9082319|47890|4
9082440|31100|8
9082480|10000|4
9082556|23440|4
9083281|6000|7
9083737|121800|6
9083855|125500|7
9083879|25800|4
9083914|68400|5
9084100|133860|6
9084225|18700|4
9084233|82000|3
9084339|11900|7
9084508|10000|5
9084801|24500|2
9084899|86000|5
9084942|295000|8
9084966|60270|6
9085245|70200|6
9085345|91000|6
9085421|7000|3
9085576|15900|2
9085815|75000|6
9086156|93000|4
9086172|120800|9
9086225|89500|8
9086662|33200|6
9086783|20500|4
9086963|40200|6
9087016|59090|3
9087441|40000|2
9087494|85000|6
9087504|48600|6
9087740|19570|2
9087827|46540|5
9087835|160300|7
9087929|51000|6
9088002|8900|6
9088797|10000|6
9088893|38000|6
9089046|113000|6
9089136|16400|6
9089381|39190|6
9089604|37840|4
9089666|118100|6
9089889|104500|7
9090021|10200|4
9090058|54500|5
9090176|96150|6
9090252|99000|6
9090606|60000|8
9090794|33000|5
9090800|106800|8
9090865|194500|7
9090907|72200|8
9090981|53300|5
9090985|55010|6
9090989|8600|4
9091033|123000|3
9091335|4800|4
9091521|167504|7
9091549|28000|5
9091845|49000|4
9091863|317630|9
9091937|87000|6
9092138|42000|3
9092180|61000|7
9092230|20000|5
9092403|15100|2
9092411|35200|7
9092421|24300|3
9092465|56320|6
9092724|64800|7
9092800|168000|9
9092967|83400|7
9093025|12810|7
9093057|30600|5
9093451|31000|6
9093529|60000|6
9093730|30000|5
9094003|14200|3
9094208|26000|9
9094320|33900|4
9094368|45060|6
9094401|44000|6
9094541|55000|4
9094653|45200|6
9094720|45200|6
9094888|1400|4
9094999|11240|4
9095045|44500|8
9095099|20500|5
9095328|150000|8
9095549|75000|6
9095993|105000|6
9096041|33690|7
9096127|22900|4
9096348|84000|6
9096438|79500|5
9096579|41000|7
9096722|25000|7
9096724|26200|6
9096868|58404|5
9097179|80000|8
9097278|78500|7
9098007|9260|2
9098151|39000|7
9098410|22800|3
9098436|138170|8
9098593|46200|2
9098659|10700|2
9098896|17900|5
9099253|24500|5
9099288|52500|7
9099298|134400|9
9099356|73000|8
9099496|84000|7
9099812|67300|9
9100107|19900|6
9100199|105000|9
9100213|197200|8
9100346|15000|4
9100436|98440|6
9100914|40000|8
9101073|61900|7
9101215|41170|4
9101301|54100|5
9101396|215000|9
9101689|14700|5
9101691|28040|6
9101890|36600|6
9101932|10800|4
9101942|367900|6
9101996|190000|6
9102125|327200|9
9102173|163500|9
9102964|5300|9
9102974|84000|8
9102978|21000|6
9103372|74800|5
9103388|150000|8
9103502|144000|6
9103803|50000|5
9104209|27600|2
9104249|185000|7
9104626|25000|7
9104755|76200|7
9104845|39140|7
9105199|66700|7
9105365|71900|6
9105403|103000|7
9105580|115000|7
9105644|41000|8
9105843|99500|9
9105863|52300|6
9105887|144000|8
9106357|31000|8
9106974|7880|6
9107096|20000|8
9107098|110000|4
9107578|25400|8
9108048|165000|7
9108116|7300|6
9108225|30000|5
9108247|71800|8
9108833|29300|4
9108911|99500|8
9109040|96700|5
9109066|160000|8
9109305|69210|6
9109759|43000|5
9110149|62000|9
9110215|179000|5
9110235|56000|5
9110298|132700|5
9110340|66500|9
9110430|66080|6
9110514|64150|7
9110520|19000|6
9110661|71130|5
9110781|103180|4
9111209|48000|3
9111316|23500|4
9111442|128400|6
9111514|36000|5
9111522|99900|3
9111575|15200|9
9111673|80000|7
9111743|17000|6
9111832|38000|6
9112131|6000|2
9112137|8700|6
9112209|115300|6
9112699|19800|5
9112852|101040|2
9112970|27000|6
9113305|9200|4
9113317|110000|2
9113376|337000|9
9113488|49130|5
9113544|44700|5
9113785|138000|8
9113851|8800|9
9114183|19300|3
9114331|76280|8
9114394|221790|7
9114476|141000|7
9114725|26000|7
9114771|38100|7
9114777|123000|7
9114877|109360|9
9114944|24000|6
9115365|90000|8
9115468|96440|9
9115655|44700|4
9115675|21000|2
9115749|56800|7
9115936|23300|5
9115938|13500|2
9116054|23050|9
9116058|29100|5
9116094|36000|1
9116122|69250|8
9116175|11000|5
9116393|115000|8
9116662|29500|5
9116839|90000|9
9116964|34990|8
9117174|29500|5
9117431|9800|6
9117632|27000|4
9117717|6400|5
9117773|146500|6
9117947|35500|5
9117962|50200|5
9118122|76060|6
9118532|10000|3
9118727|48420|5
9119291|30200|5
9119373|25000|7
9119457|42000|5
9119590|69100|6
9119644|50000|5
9119817|4400|9
9120351|21100|6
9120570|5300|3
9120708|1200|5
9120861|94100|5
9121533|47100|9
9121552|54200|7
9122214|50100|5
9122341|44400|4
9122359|218500|9
9122389|83000|7
9122449|16800|4
9122873|36220|8
9123029|97000|5
9123110|94000|6
9123250|128000|3
9123614|152400|7
9123654|28600|5
9123794|136500|6
9123861|101000|6
9123957|90600|7
9124073|36200|6
9124272|185000|6
9124449|4100|4
9124971|34000|4
9125017|93720|6
9125053|81300|7
9125439|21200|7
9125449|55000|1
9125573|124900|9
9125658|41900|6
9126131|63000|7
9126250|97000|7
9126529|13200|8
9126782|124000|7
9127111|12200|1
9127176|15300|3
9127682|39750|4
9127720|61850|7
9128087|55000|6
9128232|44000|4
9128513|114000|7
9128533|149000|8
9128537|64200|5
9128651|12900|9
9128710|159500|5
9129234|65040|7
9129386|50000|5
9129740|38000|4
9129806|34600|5
9129896|180480|8
9129908|79900|9
9130047|27900|8
9130308|4800|5
9130501|328700|8
9130778|230000|9
9130822|106800|5
9131089|29000|4
9131478|42000|8
9131615|65000|6
9131844|45300|5
9131928|191000|6
9132382|9960|5
9132484|32610|6
9132735|51400|5
9132818|10000|4
9133209|59200|5
9133386|70600|5
9133699|41780|2
9133727|80000|8
9133984|50500|6
9134034|60730|1
9134095|30800|5
9134117|34000|4
9134560|24700|5
9134603|9600|4
9134643|126200|9
9134785|34150|5
9135191|89000|7
9135410|19100|2
9136241|44800|6
9136727|5210|5
9136729|53300|3
9137104|49600|6
9137373|1000|9
9137387|70200|8
9137642|52100|7
9137703|39600|7
9137767|18700|6
9137837|327000|3
9137903|129190|8
9137946|42000|6
9137974|23100|6
9138044|100000|9
9138154|8100|4
9138634|52000|5
9138777|19200|4
9138783|35000|4
9139032|7700|3
9139235|33000|4
9139339|24800|1
9139478|80600|9
9139634|22420|2
9139698|61000|4
9139751|12700|5
9139785|210000|7
9140210|10500|2
9140283|72000|5
9140337|125000|4
9140393|12000|8
9140612|160500|6
9140692|50000|5
9140789|47600|4
9140839|79960|5
9141246|18120|3
9141351|41000|5
9141514|67000|9
9141758|41000|5
9141839|75000|8
9141941|128100|6
9142001|50000|4
9142421|171100|5
9142540|53000|3
9142570|61080|5
9142853|12000|2
9142915|281500|9
9142989|40000|5
9143108|40200|5
9143523|45000|4
9143806|25000|4
9143907|31900|4
9143943|5000|2
9143979|27800|8
9143995|126500|7
9144092|26300|4
9144298|26000|8
9144575|67300|8
9144839|29680|6
9144855|64800|6
9144993|37800|6
9145049|167890|8
9145812|6200|3
9145973|49200|6
9146150|55900|7
9146314|94500|7
9146340|37100|5
9146397|110100|9
9146413|163100|8
9146720|115000|7
9146957|33000|4
9147113|14000|3
9147744|212700|4
9148292|61000|2
9148425|47800|6
9148431|25000|5
9148489|64700|8
9148667|20000|4
9148720|46000|9
9149103|22290|6
9149412|21000|5
9149687|108000|9
9149744|30000|1
9150077|69300|7
9150107|408000|8
9150222|11000|5
9150224|23200|7
9150328|48400|7
9150507|57600|5
9150812|31800|7
9150870|171500|2
9150880|16230|5
9151258|11600|1
9151499|56540|6
9151665|324000|4
9151709|50000|6
9151860|30700|5
9151990|45000|8
9152253|142000|9
9152318|32000|4
9152320|27200|5
9152358|43400|4
9152424|71600|7
9152743|31200|4
9152800|9100|7
9152846|95900|6
9153189|19400|6
9153215|19200|3
9153292|61830|8
9153450|87900|8
9153699|62500|5
9153816|52530|8
9153994|18900|3
9154101|42000|3
9154312|180400|7
9154328|24730|6
9154585|30000|7
9154631|68000|5
9154689|25000|6
9154836|53000|4
9154850|36000|7
9154918|40800|6
9155235|37330|8
9155336|58720|8
9155366|5700|2
9155496|66700|8
9155637|14000|1
9155799|31500|4
9156034|31210|6
9156086|40600|4
9156416|20000|4
9156910|122000|7
9156920|42000|2
9156952|68200|7
9157008|69900|6
9157151|114000|5
9157247|140|5
9157713|12200|9
9157733|43700|9
9158104|58780|5
9158251|369380|7
9158291|132000|8
9158293|69100|4
9158387|41800|6
9158659|77450|5
9158727|47400|3
9158731|69100|7
9158899|138000|9
9158950|12800|4
9159227|59000|6
9159261|207500|7
9159500|22600|8
9159709|83000|3
9159791|78100|3
9159835|52000|5
9160170|120300|9
9160843|108850|6
9161267|71100|6
9161811|63500|4
9161841|126160|6
9161879|21600|5
9162034|41300|5
9162102|73700|7
9162465|26200|5
9162528|52000|3
9162763|48000|4
9162773|19400|8
9163080|84400|8
9163122|28700|6
9163528|25130|5
9163696|392000|7
9163839|18000|5
9164003|46500|4
9164032|40000|5
9164182|13600|3
9164303|46800|4
9164351|31600|6
9164580|242300|5
9164859|18000|4
9165058|26700|4
9165210|18750|5
9165222|21200|3
9165345|38000|5
9165610|60000|3
9165628|50000|7
9165702|92810|9
9166047|7800|6
9166467|25000|2
9166569|17400|4
9166935|93800|8
9167055|54400|4
9167519|10000|7
9167762|60740|6
9167889|102000|5
9168123|10200|5
9168316|131000|7
9168362|11000|2
9168664|105000|4
9168734|23500|4
9168935|54000|3
9169055|32000|5
9169537|26600|4
9169541|50000|3
9169664|20930|7
9169670|17200|5
9169840|435200|9
9170109|53000|2
9170176|71380|6
9170264|10300|6
9170428|60400|7
9170435|54800|7
9170475|41600|5
9170631|105860|7
9170898|22900|2
9170904|111150|9
9171157|86200|6
9171175|81500|7
9171517|99330|6
9171699|75000|6
9171754|16080|6
9171866|65700|4
9171997|134800|7
9172069|165400|8
9172075|87010|3
9172410|40000|4
9172772|52080|5
9172984|10200|5
9172995|37000|6
9173035|78000|4
9173059|260400|7
9173143|71000|6
9173547|98550|5
9173565|152400|7
9173633|29000|6
9173661|18400|5
9173705|46000|3
9173836|75000|7
9173864|25000|4
9173996|28800|6
9174390|23200|6
9174524|77000|3
9174613|76500|6
9174804|20000|5
9174892|72600|7
9175064|106000|4
9175266|238000|8
9175315|12700|6
9175417|131900|6
9175588|143200|4
9175646|53000|3
9175676|194520|6
9176445|114100|5
9176820|28000|6
9177013|55000|4
9177224|28000|4
9177624|27100|5
9177718|168500|7
9177931|50000|7
9177969|3600|4
9178007|16000|2
9178041|168000|8
9178105|54000|4
9178336|46600|3
9178589|37800|9
9178591|19000|6
9178776|16400|4
9178794|7900|6
9179007|19000|4
9179009|16300|2
9179063|43000|4
9179095|131020|8
9179250|105000|9
9179324|100500|5
9179358|109000|9
9179641|145900|8
9180766|90130|7
9180965|35000|5
9181045|61900|2
9181089|9600|3
9181585|12000|5
9181700|90620|7
9181732|35500|8
9181916|327000|9
9182143|63800|9
9182167|42500|4
9182248|153000|9
9182364|56100|9
9182384|200000|9
9182396|56000|9
9182770|26050|4
9182942|46000|6
9182954|42000|6
9182999|37800|5
9183017|48500|5
9183276|25800|8
9183314|115000|8
9183390|23520|9
9183394|45000|6
9183671|27900|5
9184099|28800|5
9184292|4100|5
9184334|14080|3
9184464|76900|7
9184506|64290|6
9184639|347000|9
9184834|302800|6
9184976|114130|6
9185205|9500|4
9185338|8700|2
9185376|72350|8
9185547|152500|9
9186107|37400|4
9186161|21000|4
9186414|7000|1
9186647|92500|6
9186813|71000|8
9186838|24500|5
9187233|70300|7
9187253|49500|3
9187277|283000|8
9187408|78900|7
9187699|63200|7
9187755|6700|4
9187882|108000|7
9187992|49000|4
9188143|43700|9
9188205|12600|3
9188273|63200|6
9188701|66100|9
9189217|30300|6
9189673|104200|5
9189787|35600|8
9189865|14000|4
9190048|19000|6
9190118|111000|9
9190440|19160|5
9190482|91000|6
9190721|17000|4
9190920|34400|3
